id,score,sym,name,ensemblgene,species,pr_value_norm,is_tf
1649,17.32452,DDIT3,DNA damage inducible transcript 3,ENSG00000175197,human,CHOP,True
13198,14.209044,Ddit3,DNA-damage inducible transcript 3,ENSMUSG00000025408,mouse,CHOP,False
604,80.33105,BCL6,BCL6 transcription repressor,ENSG00000113916,human,BCL6,True
12053,66.821884,Bcl6,B cell leukemia/lymphoma 6,ENSMUSG00000022508,mouse,BCL6,False
54880,15.406942,BCOR,BCL6 corepressor,ENSG00000183337,human,BCL6,False
106146153,13.490633,BCL6-AS1,BCL6 antisense 1,,human,BCL6,False
63035,12.090515,BCORL1,BCL6 corepressor like 1,ENSG00000085185,human,BCL6,False
71458,11.314724,Bcor,BCL6 interacting corepressor,ENSMUSG00000040363,mouse,BCL6,False
320376,9.186968,Bcorl1,BCL6 co-repressor-like 1,ENSMUSG00000036959,mouse,BCL6,False
286554,4.021653,BCORP1,BCL6 corepressor pseudogene 1,ENSG00000215580,human,BCL6,False
7040,91.494514,TGFB1,transforming growth factor beta 1,ENSG00000105329,human,TGFB1,False
21803,74.57797,Tgfb1,"transforming growth factor, beta 1",ENSMUSG00000002603,mouse,TGFB1,False
9220,12.303968,TIAF1,TGFB1-induced anti-apoptotic factor 1,ENSG00000221995,human,TGFB1,False
7037,17.874159,TFRC,transferrin receptor,ENSG00000072274,human,TFR,False
22042,15.276135,Tfrc,transferrin receptor,ENSMUSG00000022797,mouse,TFR,False
930,91.65283,CD19,CD19 molecule,ENSG00000177455,human,CD19,False
12478,77.88156,Cd19,CD19 antigen,ENSMUSG00000030724,mouse,CD19,False
105373989,8.2409725,LOC105373989,putative cuticle collagen 91,,human,COLLAGEN,False
107984355,7.47835,LOC107984355,collagen alpha-1(I) chain,,human,COLLAGEN,False
1279,7.4567213,COL1AR,collagen type I alpha receptor,,human,COLLAGEN,False
728145,7.4414644,LOC728145,collagen alpha-1(I) chain,,human,COLLAGEN,False
105378949,7.4414644,LOC105378949,collagen alpha-2(VIII) chain,,human,COLLAGEN,False
1307,6.8362665,COL16A1,collagen type XVI alpha 1 chain,ENSG00000084636,human,COLLAGEN,False
50509,6.8287477,COL5A3,collagen type V alpha 3 chain,ENSG00000080573,human,COLLAGEN,False
1293,6.8287477,COL6A3,collagen type VI alpha 3 chain,ENSG00000163359,human,COLLAGEN,False
1281,6.8287477,COL3A1,collagen type III alpha 1 chain,ENSG00000168542,human,COLLAGEN,False
105376747,6.8230577,LOC105376747,collagen alpha-3(IX) chain-like,,human,COLLAGEN,False
8600,17.309805,TNFSF11,TNF superfamily member 11,ENSG00000120659,human,RANKL,False
21943,14.517901,Tnfsf11,"tumor necrosis factor (ligand) superfamily, member 11",ENSMUSG00000022015,mouse,RANKL,False
4982,18.253109,TNFRSF11B,TNF receptor superfamily member 11b,ENSG00000164761,human,OPG,False
18383,14.6902685,Tnfrsf11b,"tumor necrosis factor receptor superfamily, member 11b (osteoprotegerin)",ENSMUSG00000063727,mouse,OPG,False
690,5.8992467,BTF3P11,basic transcription factor 3 pseudogene 11,,human,OPG,False
213,18.081163,ALB,albumin,ENSG00000163631,human,ALBUMIN,False
11657,15.434375,Alb,albumin,ENSMUSG00000029368,mouse,ALBUMIN,False
111832671,11.473889,LOC111832671,albumin (ALB) 5' regulatory region,,human,ALBUMIN,False
474308,11.473854,UAE1,Urinary albumin excretion QTL 1,,human,ALBUMIN,False
474309,11.473854,UAE2,Urinary albumin excretion QTL 2,,human,ALBUMIN,False
110112,10.621974,Acf1,albumin conformation factor 1,,mouse,ALBUMIN,False
111832673,9.722901,LOC111832673,albumin (Alb) 5' regulatory region,,mouse,ALBUMIN,False
13170,8.776809,Dbp,D site albumin promoter binding protein,ENSMUSG00000059824,mouse,ALBUMIN,False
107742,8.738656,Tse3,"tissue specific extinction 3, of albumin",,mouse,ALBUMIN,False
4353,20.400229,MPO,myeloperoxidase,ENSG00000005381,human,MYELOPEROXIDASE,False
17523,16.36164,Mpo,myeloperoxidase,ENSMUSG00000009350,mouse,MYELOPEROXIDASE,False
100035950,8.323301,Mancq1,myeloperoxidase-specific anti-neutrophil cytoplasmic autoantibody QTL 1,,mouse,MYELOPEROXIDASE,False
100036499,7.9786954,Mancq2,myeloperoxidase-specific anti-neutrophil cytoplasmic autoantibody QTL 2,,mouse,MYELOPEROXIDASE,False
953,18.819265,ENTPD1,ectonucleoside triphosphate diphosphohydrolase 1,ENSG00000138185,human,CD39,False
12495,15.27785,Entpd1,ectonucleoside triphosphate diphosphohydrolase 1,ENSMUSG00000048120,mouse,CD39,False
4580,18.736237,MTX1,metaxin 1,ENSG00000173171,human,MTX,False
17827,15.293595,Mtx1,metaxin 1,ENSMUSG00000064068,mouse,MTX,False
26168,91.494514,SENP3,SUMO specific peptidase 3,ENSG00000161956,human,SENP3,False
80886,76.737335,Senp3,SUMO/sentrin specific peptidase 3,ENSMUSG00000005204,mouse,SENP3,False
100533955,15.419606,SENP3-EIF4A1,SENP3-EIF4A1 readthrough (NMD candidate),,human,SENP3,False
ENSG00000277957,15.415883,SENP3-EIF4A1,SENP3-EIF4A1 readthrough (NMD candidate),ENSG00000277957,human,SENP3,False
60468,87.58805,BACH2,BTB domain and CNC homolog 2,ENSG00000112182,human,BACH2,True
12014,73.460945,Bach2,"BTB and CNC homology, basic leucine zipper transcription factor 2",ENSMUSG00000040270,mouse,BACH2,False
3439,18.276222,IFNA1,interferon alpha 1,ENSG00000197919,human,IFN,False
101929951,12.429141,MACORIS,macrophage enriched lincRNA repressor of IFN-gamma signaling,,human,IFN,False
ENSG00000237797,11.5114355,MACORIS,macrophage enriched lincRNA repressor of IFN-gamma signaling,ENSG00000237797,human,IFN,False
100037256,25.791073,Il4ppq,IL-4 producing potential QTL,,mouse,IL[IL]4,False
7538,17.504776,ZFP36,ZFP36 ring finger protein,ENSG00000128016,human,TTP,False
23677,17.264072,SH3BP4,SH3 domain binding protein 4,ENSG00000130147,human,TTP,False
22695,15.362539,Zfp36,zinc finger protein 36,ENSMUSG00000044786,mouse,TTP,False
28938,19.579748,IGKV1-16,immunoglobulin kappa variable 1-16,,human,L1,False
51571,17.911007,FAM49B,family with sequence similarity 49 member B,ENSG00000153310,human,L1,False
16728,14.982895,L1cam,L1 cell adhesion molecule,ENSMUSG00000031391,mouse,L1,False
23961,14.743032,Oas1b,2'-5' oligoadenylate synthetase 1B,ENSMUSG00000029605,mouse,L1,False
8542,12.218282,APOL1,apolipoprotein L1,ENSG00000100342,human,L1,False
57018,12.165906,CCNL1,cyclin L1,ENSG00000163660,human,L1,False
2300,10.793066,FOXL1,forkhead box L1,ENSG00000176678,human,L1,True
56706,10.203663,Ccnl1,cyclin L1,ENSMUSG00000027829,mouse,L1,False
100288524,9.684514,WI2-2373I1.2,forkhead box L1-like,,human,L1,False
65008,9.643691,MRPL1,mitochondrial ribosomal protein L1,ENSG00000169288,human,L1,False
3700,18.737429,ITIH4,inter-alpha-trypsin inhibitor heavy chain family member 4,ENSG00000055955,human,GP120,False
16065,16.44148,Igh-VS107,immunoglobulin heavy chain (S107 family),,mouse,IgG,False
668542,16.417421,Ighv1-62,immunoglobulin heavy variable V1-62,,mouse,IgG,False
16059,16.407133,Igh-V7183,immunoglobulin heavy chain (V7183 family),,mouse,IgG,False
2213,10.939004,FCGR2B,Fc fragment of IgG receptor IIb,ENSG00000072694,human,IgG,False
2210,10.851501,FCGR1B,Fc fragment of IgG receptor Ib,ENSG00000198019,human,IgG,False
8857,10.673645,FCGBP,Fc fragment of IgG binding protein,,human,IgG,False
2215,10.642584,FCGR3B,Fc fragment of IgG receptor IIIb,ENSG00000162747,human,IgG,False
2209,10.642584,FCGR1A,Fc fragment of IgG receptor Ia,ENSG00000150337,human,IgG,False
2212,10.642584,FCGR2A,Fc fragment of IgG receptor IIa,ENSG00000143226,human,IgG,False
2214,10.501907,FCGR3A,Fc fragment of IgG receptor IIIa,ENSG00000203747,human,IgG,False
4854,11.243946,NOTCH3,notch receptor 3,ENSG00000074181,human,NOTCH,False
4855,11.163322,NOTCH4,notch receptor 4,,human,NOTCH,False
4851,11.161836,NOTCH1,notch receptor 1,ENSG00000148400,human,NOTCH,False
4853,11.124868,NOTCH2,notch receptor 2,ENSG00000134250,human,NOTCH,False
18131,10.658882,Notch3,notch 3,ENSMUSG00000038146,mouse,NOTCH,False
18132,10.658882,Notch4,notch 4,ENSMUSG00000015468,mouse,NOTCH,False
18129,10.6304035,Notch2,notch 2,ENSMUSG00000027878,mouse,NOTCH,False
18128,10.591727,Notch1,notch 1,ENSMUSG00000026923,mouse,NOTCH,False
22904,10.070814,SBNO2,strawberry notch homolog 2,,human,NOTCH,False
55206,10.070814,SBNO1,strawberry notch homolog 1,ENSG00000139697,human,NOTCH,False
3574,89.147255,IL7,interleukin 7,ENSG00000104432,human,IL7,False
16196,77.379486,Il7,interleukin 7,ENSMUSG00000040329,mouse,IL7,False
3600,90.43409,IL15,interleukin 15,ENSG00000164136,human,IL15,False
16168,75.88233,Il15,interleukin 15,ENSMUSG00000031712,mouse,IL15,False
80835,18.249195,TAS1R1,taste 1 receptor member 1,ENSG00000173662,human,TR1,False
7296,17.55315,TXNRD1,thioredoxin reductase 1,ENSG00000198431,human,TR1,False
4982,17.08238,TNFRSF11B,TNF receptor superfamily member 11b,ENSG00000164761,human,TR1,False
230157,15.760066,Tmeff1,transmembrane protein with EGF-like and two follistatin-like domains 1,ENSMUSG00000028347,mouse,TR1,False
50493,15.335053,Txnrd1,thioredoxin reductase 1,ENSMUSG00000020250,mouse,TR1,False
18383,14.688554,Tnfrsf11b,"tumor necrosis factor receptor superfamily, member 11b (osteoprotegerin)",ENSMUSG00000063727,mouse,TR1,False
110326,14.327158,Tas1r1,"taste receptor, type 1, member 1",ENSMUSG00000028950,mouse,TR1,False
3673,17.55712,ITGA2,integrin subunit alpha 2,ENSG00000164171,human,CD49B,False
16398,15.302829,Itga2,integrin alpha 2,ENSMUSG00000015533,mouse,CD49B,False
149233,93.25236,IL23R,interleukin 23 receptor,ENSG00000162594,human,IL23R,False
209590,75.415146,Il23r,interleukin 23 receptor,ENSMUSG00000049093,mouse,IL23R,False
142,82.69993,PARP1,poly(ADP-ribose) polymerase 1,ENSG00000143799,human,PARP1,False
11545,71.25008,Parp1,"poly (ADP-ribose) polymerase family, member 1",ENSMUSG00000026496,mouse,PARP1,False
55010,15.669502,PARPBP,PARP1 binding protein,ENSG00000185480,human,PARP1,False
75317,12.78567,Parpbp,PARP1 binding protein,ENSMUSG00000035365,mouse,PARP1,False
912,95.55092,CD1D,CD1d molecule,ENSG00000158473,human,CD1D,False
12479,14.761263,Cd1d1,CD1d1 antigen,ENSMUSG00000028076,mouse,CD1D,False
324,82.76949,APC,APC regulator of WNT signaling pathway,ENSG00000134982,human,APC,False
11789,69.282616,Apc,"APC, WNT signaling pathway regulator",ENSMUSG00000005871,mouse,APC,False
5624,17.54862,PROC,"protein C, inactivator of coagulation factors Va and VIIIa",ENSG00000115718,human,APC,False
147495,10.362326,APCDD1,APC down-regulated 1,ENSG00000154856,human,APC,False
89958,9.521505,SAPCD2,suppressor APC domain containing 2,ENSG00000186193,human,APC,False
401251,9.497279,SAPCD1,suppressor APC domain containing 1,,human,APC,False
205147,9.497279,AMER3,APC membrane recruitment protein 3,ENSG00000178171,human,APC,False
164284,9.462159,APCDD1L,APC down-regulated 1 like,ENSG00000198768,human,APC,False
139285,9.462159,AMER1,APC membrane recruitment protein 1,ENSG00000184675,human,APC,False
219287,9.440193,AMER2,APC membrane recruitment protein 2,ENSG00000165566,human,APC,False
4283,95.61618,CXCL9,C-X-C motif chemokine ligand 9,ENSG00000138755,human,CXCL9,False
17329,76.710785,Cxcl9,chemokine (C-X-C motif) ligand 9,ENSMUSG00000029417,mouse,CXCL9,False
3627,90.845055,CXCL10,C-X-C motif chemokine ligand 10,ENSG00000169245,human,CXCL10,False
15945,75.415146,Cxcl10,chemokine (C-X-C motif) ligand 10,ENSMUSG00000034855,mouse,CXCL10,False
2833,90.04847,CXCR3,C-X-C motif chemokine receptor 3,ENSG00000186810,human,CXCR3,False
12766,75.308304,Cxcr3,chemokine (C-X-C motif) receptor 3,ENSMUSG00000050232,mouse,CXCR3,False
113263,8.71695,GLCCI1,glucocorticoid induced 1,ENSG00000106415,human,INDUCED,False
117192,8.706367,MNRI,"meningioma, radiation-induced",,human,INDUCED,False
5304,8.682289,PIP,prolactin induced protein,ENSG00000159763,human,INDUCED,False
51390,8.667374,AIG1,androgen induced 1,ENSG00000146416,human,INDUCED,False
9516,7.8441844,LITAF,lipopolysaccharide induced TNF factor,ENSG00000189067,human,INDUCED,False
51141,7.8441844,INSIG2,insulin induced gene 2,ENSG00000125629,human,INDUCED,False
57379,7.8121843,AICDA,activation induced cytidine deaminase,ENSG00000111732,human,INDUCED,False
64343,7.8121843,AZI2,5-azacytidine induced 2,ENSG00000163512,human,INDUCED,False
3638,7.8082895,INSIG1,insulin induced gene 1,ENSG00000186480,human,INDUCED,False
10963,7.8082895,STIP1,stress induced phosphoprotein 1,ENSG00000168439,human,INDUCED,False
29851,88.317635,ICOS,inducible T cell costimulator,ENSG00000163600,human,ICOS,False
54167,76.89882,Icos,inducible T cell co-stimulator,ENSMUSG00000026009,mouse,ICOS,False
102723996,18.539677,LOC102723996,ICOS ligand,ENSG00000277117,human,ICOS,False
50723,15.7873125,Icosl,icos ligand,ENSMUSG00000000732,mouse,ICOS,False
80228,84.92732,ORAI2,ORAI calcium release-activated calcium modulator 2,ENSG00000160991,human,ORAI2,False
269717,72.73178,Orai2,ORAI calcium release-activated calcium modulator 2,ENSMUSG00000039747,mouse,ORAI2,False
114548,92.284805,NLRP3,NLR family pyrin domain containing 3,ENSG00000162711,human,NLRP3,False
216799,76.31936,Nlrp3,"NLR family, pyrin domain containing 3",ENSMUSG00000032691,mouse,NLRP3,False
3553,93.32239,IL1B,interleukin 1 beta,ENSG00000125538,human,IL1β,False
16176,76.800865,Il1b,interleukin 1 beta,ENSMUSG00000027398,mouse,IL1β,False
7046,86.75784,TGFBR1,transforming growth factor beta receptor 1,ENSG00000106799,human,TGFBR1,False
21812,73.06895,Tgfbr1,"transforming growth factor, beta receptor I",ENSMUSG00000007613,mouse,TGFBR1,False
84868,17.894566,HAVCR2,hepatitis A virus cellular receptor 2,ENSG00000135077,human,TIM3,False
171285,15.276135,Havcr2,hepatitis A virus cellular receptor 2,ENSMUSG00000020399,mouse,TIM3,False
945,98.97548,CD33,CD33 molecule,ENSG00000105383,human,CD33,False
12489,86.35846,Cd33,CD33 antigen,ENSMUSG00000004609,mouse,CD33,False
968,91.02743,CD68,CD68 molecule,ENSG00000129226,human,CD68,False
12514,76.452415,Cd68,CD68 antigen,ENSMUSG00000018774,mouse,CD68,False
9332,90.11364,CD163,CD163 molecule,ENSG00000177575,human,CD163,False
93671,76.10116,Cd163,CD163 antigen,ENSMUSG00000008845,mouse,CD163,False
283316,14.510361,CD163L1,CD163 molecule like 1,ENSG00000177675,human,CD163,False
244233,12.407554,Cd163l1,CD163 molecule-like 1,ENSMUSG00000025461,mouse,CD163,False
1401,92.83206,CRP,C-reactive protein,ENSG00000132693,human,CRP,False
12944,76.07614,Crp,"C-reactive protein, pentraxin-related",ENSMUSG00000037942,mouse,CRP,False
1465,17.587088,CSRP1,cysteine and glycine rich protein 1,ENSG00000159176,human,CRP,False
68337,14.473099,Crip2,cysteine rich protein 2,ENSMUSG00000006356,mouse,CRP,False
12945,14.174346,Dmbt1,deleted in malignant brain tumors 1,ENSMUSG00000047517,mouse,CRP,False
140913,5.58006,PPIAP10,peptidylprolyl isomerase A pseudogene 10,,human,CRP,False
7422,16.709976,VEGFA,vascular endothelial growth factor A,ENSG00000112715,human,VEGF,False
22339,13.490239,Vegfa,vascular endothelial growth factor A,ENSMUSG00000023951,mouse,VEGF,False
100035552,13.368708,Angvq2,angiogenesis by VEGF QTL 2,,mouse,VEGF,False
492939,12.03341,Angvq1,angiogenesis by VEGF QTL 1,,mouse,VEGF,False
2308,85.131615,FOXO1,forkhead box O1,ENSG00000150907,human,FOXO1,True
56458,72.892654,Foxo1,forkhead box O1,ENSMUSG00000044167,mouse,FOXO1,False
ENSMUSG00000089665,18.64042,Fcor,Foxo1 corepressor,ENSMUSG00000089665,mouse,FOXO1,False
100503924,18.011684,Fcor,Foxo1 corepressor,,mouse,FOXO1,False
2309,85.20332,FOXO3,forkhead box O3,ENSG00000118689,human,FOXO3,True
56484,76.164314,Foxo3,forkhead box O3,ENSMUSG00000048756,mouse,FOXO3,False
20739,15.309058,Spta1,"spectrin alpha, erythrocytic 1",ENSMUSG00000026532,mouse,HA,False
7921,13.077209,D6S207E,Minor histocompatibility antigen HA-2,,human,HA,False
959,18.223583,CD40LG,CD40 ligand,ENSG00000102245,human,CD154,False
21947,14.774958,Cd40lg,CD40 ligand,ENSMUSG00000031132,mouse,CD154,False
1380,18.756203,CR2,complement C3d receptor 2,ENSG00000117322,human,CD21,False
12902,15.304482,Cr2,complement receptor 2,ENSMUSG00000026616,mouse,CD21,False
958,89.1671,CD40,CD40 molecule,ENSG00000101017,human,CD40,False
21939,73.92187,Cd40,CD40 antigen,ENSMUSG00000017652,mouse,CD40,False
959,16.37618,CD40LG,CD40 ligand,ENSG00000102245,human,CD40,False
21947,14.008022,Cd40lg,CD40 ligand,ENSMUSG00000031132,mouse,CD40,False
101928483,19.603642,NALT1,NOTCH1 associated lncRNA in T cell acute lymphoblastic leukemia 1,,human,NALT,False
3567,90.097145,IL5,interleukin 5,ENSG00000113525,human,IL5,False
16191,75.565346,Il5,interleukin 5,ENSMUSG00000036117,mouse,IL5,False
2475,83.85461,MTOR,mechanistic target of rapamycin kinase,ENSG00000198793,human,MTOR,False
56717,73.35029,Mtor,mechanistic target of rapamycin kinase,ENSMUSG00000028991,mouse,MTOR,False
100873935,10.5769825,MTOR-AS1,MTOR antisense RNA 1,ENSG00000225602,human,MTOR,False
64223,9.722062,MLST8,"MTOR associated protein, LST8 homolog",ENSG00000167965,human,MTOR,False
57707,8.887336,MEAK7,"MTOR associated protein, eak-7 homolog",ENSG00000140950,human,MTOR,False
64798,8.7865715,DEPTOR,DEP domain containing MTOR interacting protein,ENSG00000155792,human,MTOR,False
57521,8.091394,RPTOR,regulatory associated protein of MTOR complex 1,ENSG00000141564,human,MTOR,False
253260,8.018914,RICTOR,RPTOR independent companion of MTOR complex 2,ENSG00000164327,human,MTOR,False
97998,7.3472614,Deptor,DEP domain containing MTOR-interacting protein,ENSMUSG00000022419,mouse,MTOR,False
8649,7.067031,LAMTOR3,"late endosomal/lysosomal adaptor, MAPK and MTOR activator 3",ENSG00000109270,human,MTOR,False
3662,87.07096,IRF4,interferon regulatory factor 4,ENSG00000137265,human,IRF4,True
16364,75.034386,Irf4,interferon regulatory factor 4,ENSMUSG00000021356,mouse,IRF4,False
7019,86.5877,TFAM,"transcription factor A, mitochondrial",ENSG00000108064,human,TFAM,False
21780,73.67849,Tfam,"transcription factor A, mitochondrial",ENSMUSG00000003923,mouse,TFAM,False
5169,19.518665,ENPP3,ectonucleotide pyrophosphatase/phosphodiesterase 3,ENSG00000154269,human,CD203C,False
209558,15.772408,Enpp3,ectonucleotide pyrophosphatase/phosphodiesterase 3,ENSMUSG00000019989,mouse,CD203C,False
68312,15.305795,Gstm7,"glutathione S-transferase, mu 7",ENSMUSG00000004035,mouse,CD203C,False
18605,14.328133,Enpp1,ectonucleotide pyrophosphatase/phosphodiesterase 1,ENSMUSG00000037370,mouse,CD203C,False
290,18.278809,ANPEP,"alanyl aminopeptidase, membrane",ENSG00000166825,human,CD13,False
16790,16.378336,Anpep,alanyl (membrane) aminopeptidase,ENSMUSG00000039062,mouse,CD13,False
3596,93.87261,IL13,interleukin 13,ENSG00000169194,human,IL13,False
16163,78.228035,Il13,interleukin 13,ENSMUSG00000020383,mouse,IL13,False
107305670,13.405834,LOC107305670,origin of replication in Il13,,mouse,IL13,False
3576,16.588427,CXCL8,C-X-C motif chemokine ligand 8,ENSG00000169429,human,IL8,False
20309,13.978046,Cxcl15,chemokine (C-X-C motif) ligand 15,ENSMUSG00000029375,mouse,IL8,False
3562,97.881355,IL3,interleukin 3,ENSG00000164399,human,IL3,False
16187,84.871254,Il3,interleukin 3,ENSMUSG00000018914,mouse,IL3,False
108449898,14.569272,LOC108449898,enhancer-blocking elements downstream of IL3,,human,IL3,False
111662,13.40119,Iap11-1,"intracisternal A particles, Il3 linked",,mouse,IL3,False
2572,18.2455,GAD2,glutamate decarboxylase 2,ENSG00000136750,human,GAD65,False
14417,14.718064,Gad2,glutamic acid decarboxylase 2,ENSMUSG00000026787,mouse,GAD65,False
57818,18.770727,G6PC2,glucose-6-phosphatase catalytic subunit 2,,human,IGRP,False
14378,15.33249,G6pc2,"glucose-6-phosphatase, catalytic, 2",ENSMUSG00000005232,mouse,IGRP,False
6513,18.760159,SLC2A1,solute carrier family 2 member 1,ENSG00000117394,human,GLUT1,False
20525,15.302829,Slc2a1,"solute carrier family 2 (facilitated glucose transporter), member 1",ENSMUSG00000028645,mouse,GLUT1,False
64919,80.78712,BCL11B,BAF chromatin remodeling complex subunit BCL11B,ENSG00000127152,human,BCL11B,True
58208,67.35726,Bcl11b,B cell leukemia/lymphoma 11B,ENSMUSG00000048251,mouse,BCL11B,False
2625,86.80466,GATA3,GATA binding protein 3,ENSG00000107485,human,GATA3,True
14462,73.087166,Gata3,GATA binding protein 3,ENSMUSG00000015619,mouse,GATA3,False
399717,16.969837,GATA3-AS1,GATA3 antisense RNA 1,ENSG00000197308,human,GATA3,False
864,88.39344,RUNX3,runt related transcription factor 3,ENSG00000020633,human,RUNX3,True
12399,75.05715,Runx3,runt related transcription factor 3,ENSMUSG00000070691,mouse,RUNX3,False
109851610,10.481627,LOC109851610,enhancer 2 sub-fragment of super enhancer upstream of RUNX3,,human,RUNX3,False
109851611,9.39161,LOC109851611,DRG (dorsal root ganglion) regulatory region upstream of Runx3,,mouse,RUNX3,False
