id,src,sym,lbl,spid,extid,prefid
TFA5377BECCC9A8166,lambert,bHLHa13,ATOH7,1,ENSG00000179774,TF929BA1E9AA2B4C90
TF5BF60B991CB9A00D,lambert,ATOH8,ATOH8,1,ENSG00000168874,TF5BF60B991CB9A00D
TFBF75E3B71DB2AA64,lambert,atonal bHLH transcription factor 8,ATOH8,1,ENSG00000168874,TF5BF60B991CB9A00D
TF5DEE88B1CC2A76C1,lambert,HATH6,ATOH8,1,ENSG00000168874,TF5BF60B991CB9A00D
TFCEBABC76DDD0C8B0,lambert,bHLHa21,ATOH8,1,ENSG00000168874,TF5BF60B991CB9A00D
TF68FD852CC11E0539,lambert,BACH1,BACH1,1,ENSG00000156273,TF68FD852CC11E0539
TFBF68D07FAFBFB528,lambert,BTB domain and CNC homolog 1,BACH1,1,ENSG00000156273,TF68FD852CC11E0539
TF0C51FD9A9898A1CB,lambert,BACH-1,BACH1,1,ENSG00000156273,TF68FD852CC11E0539
TF2E1CC4646AE10207,lambert,BTBD24,BACH1,1,ENSG00000156273,TF68FD852CC11E0539
TF4D5233A5E544E1D6,lambert,BACH2,BACH2,1,ENSG00000112182,TF4D5233A5E544E1D6
TF7FBE9AAD7DE810CE,lambert,BTB domain and CNC homolog 2,BACH2,1,ENSG00000112182,TF4D5233A5E544E1D6
TF9BE9A1363A0162F9,lambert,BTBD25,BACH2,1,ENSG00000112182,TF4D5233A5E544E1D6
TF8012E4ECBFD6263E,lambert,IMD60,BACH2,1,ENSG00000112182,TF4D5233A5E544E1D6
TFB59F8504CD405164,lambert,BARHL1,BARHL1,1,ENSG00000125492,TFB59F8504CD405164
TF4AAC1ACF9E0AB286,lambert,BarH like homeobox 1,BARHL1,1,ENSG00000125492,TFB59F8504CD405164
TF763BEBD76623E7CC,lambert,BARHL2,BARHL2,1,ENSG00000143032,TF763BEBD76623E7CC
TFA99E90B01776CA32,lambert,BarH like homeobox 2,BARHL2,1,ENSG00000143032,TF763BEBD76623E7CC
TFFE9AEEA41F86D8B4,lambert,BARX1,BARX1,1,ENSG00000131668,TFFE9AEEA41F86D8B4
TF87C2A863DFBF9DD4,lambert,BARX homeobox 1,BARX1,1,ENSG00000131668,TFFE9AEEA41F86D8B4
TF862FC3C4C920FEE9,lambert,BARX2,BARX2,1,ENSG00000043039,TF862FC3C4C920FEE9
TFBDA2A65040294CCF,lambert,BARX homeobox 2,BARX2,1,ENSG00000043039,TF862FC3C4C920FEE9
TF44851CECA16F0480,lambert,BATF,BATF,1,ENSG00000156127,TF44851CECA16F0480
TF18A86A6638B1469A,lambert,basic leucine zipper ATF-like transcription factor,BATF,1,ENSG00000156127,TF44851CECA16F0480
TF1DF79D922CBADDF0,lambert,B-ATF,BATF,1,ENSG00000156127,TF44851CECA16F0480
TFD124BAEFA428075B,lambert,BATF1,BATF,1,ENSG00000156127,TF44851CECA16F0480
TFA789696C63B2F771,lambert,SFA-2,BATF,1,ENSG00000156127,TF44851CECA16F0480
TFEB228A455868F302,lambert,SFA2,BATF,1,ENSG00000156127,TF44851CECA16F0480
TF815950D9DDAA5C62,lambert,BATF2,BATF2,1,ENSG00000168062,TF815950D9DDAA5C62
TF48C02D50045D9117,lambert,basic leucine zipper ATF-like transcription factor 2,BATF2,1,ENSG00000168062,TF815950D9DDAA5C62
TF0DC56DC73FB27E75,lambert,SARI,BATF2,1,ENSG00000168062,TF815950D9DDAA5C62
TF93134B6DE7D5811E,lambert,BATF3,BATF3,1,ENSG00000123685,TF93134B6DE7D5811E
TF36F1B733B69E422C,lambert,basic leucine zipper ATF-like transcription factor 3,BATF3,1,ENSG00000123685,TF93134B6DE7D5811E
TFC8E657F049CA2030,lambert,JDP1,BATF3,1,ENSG00000123685,TF93134B6DE7D5811E
TFA2BA2CD2F7AEA0B3,lambert,JUNDM1,BATF3,1,ENSG00000123685,TF93134B6DE7D5811E
TF33096A0EE344B3A3,lambert,SNFT,BATF3,1,ENSG00000123685,TF93134B6DE7D5811E
TF1E70A68E50F8E78A,lambert,BAZ2A,BAZ2A,1,ENSG00000076108,TF1E70A68E50F8E78A
TFBB1AAA60B38F6298,lambert,bromodomain adjacent to zinc finger domain 2A,BAZ2A,1,ENSG00000076108,TF1E70A68E50F8E78A
TFD055C7ADAC552DEC,lambert,TIP5,BAZ2A,1,ENSG00000076108,TF1E70A68E50F8E78A
TF5C6CDB0124EC0B87,lambert,WALp3,BAZ2A,1,ENSG00000076108,TF1E70A68E50F8E78A
TFA5EA994391915CDE,lambert,BAZ2B,BAZ2B,1,ENSG00000123636,TFA5EA994391915CDE
TF125A9F2BAE0696BD,lambert,bromodomain adjacent to zinc finger domain 2B,BAZ2B,1,ENSG00000123636,TFA5EA994391915CDE
TF4CCB20D8286D2F3A,lambert,WALp4,BAZ2B,1,ENSG00000123636,TFA5EA994391915CDE
TF7AAC169D24DAEBF9,lambert,BBX,BBX,1,ENSG00000114439,TF7AAC169D24DAEBF9
TFE5B73CABB56D60D5,lambert,BBX high mobility group box domain containing,BBX,1,ENSG00000114439,TF7AAC169D24DAEBF9
TF8088700696723B20,lambert,ARTC1,BBX,1,ENSG00000114439,TF7AAC169D24DAEBF9
TF6ACA78D7DE75C30D,lambert,HBP2,BBX,1,ENSG00000114439,TF7AAC169D24DAEBF9
TF18F1040DC5109606,lambert,HSPC339,BBX,1,ENSG00000114439,TF7AAC169D24DAEBF9
TF69E7C7564ED3E8CF,lambert,MDS001,BBX,1,ENSG00000114439,TF7AAC169D24DAEBF9
TF8403BD75FC6FD949,lambert,BCL11A,BCL11A,1,ENSG00000119866,TF8403BD75FC6FD949
TFD3707F8676A31FB3,lambert,BAF chromatin remodeling complex subunit BCL11A,BCL11A,1,ENSG00000119866,TF8403BD75FC6FD949
TF4CA08A4FEFBBB154,lambert,BCL11A-L,BCL11A,1,ENSG00000119866,TF8403BD75FC6FD949
TFD7E08026200267F4,lambert,BCL11A-S,BCL11A,1,ENSG00000119866,TF8403BD75FC6FD949
TFE799ACCF590BD34E,lambert,BCL11A-XL,BCL11A,1,ENSG00000119866,TF8403BD75FC6FD949
TFBF173CD9FFC8F2FF,lambert,BCL11a-M,BCL11A,1,ENSG00000119866,TF8403BD75FC6FD949
TFCADBE59F21AE5F8C,lambert,CTIP1,BCL11A,1,ENSG00000119866,TF8403BD75FC6FD949
TF1F6040E2F6397164,lambert,DILOS,BCL11A,1,ENSG00000119866,TF8403BD75FC6FD949
TF992761E6412852EE,lambert,EVI9,BCL11A,1,ENSG00000119866,TF8403BD75FC6FD949
TF7F20F0C9A0996CDF,lambert,HBFQTL5,BCL11A,1,ENSG00000119866,TF8403BD75FC6FD949
TF0AB7A59E31580534,lambert,ZNF856,BCL11A,1,ENSG00000119866,TF8403BD75FC6FD949
TFD44DC7FAFEEE399F,lambert,BCL11B,BCL11B,1,ENSG00000127152,TFD44DC7FAFEEE399F
TF107D33878A0F5A6F,lambert,BAF chromatin remodeling complex subunit BCL11B,BCL11B,1,ENSG00000127152,TFD44DC7FAFEEE399F
TF1254BEB1828E6006,lambert,ATL1,BCL11B,1,ENSG00000127152,TFD44DC7FAFEEE399F
TF774106AAE9E85E37,lambert,ATL1-alpha,BCL11B,1,ENSG00000127152,TFD44DC7FAFEEE399F
TF4EAA264F10E42ABE,lambert,ATL1-beta,BCL11B,1,ENSG00000127152,TFD44DC7FAFEEE399F
TF0A15E0EF26605A2F,lambert,ATL1-delta,BCL11B,1,ENSG00000127152,TFD44DC7FAFEEE399F
TF07E995A917A48DEC,lambert,ATL1-gamma,BCL11B,1,ENSG00000127152,TFD44DC7FAFEEE399F
TF28534D903A7E4CBF,lambert,CTIP-2,BCL11B,1,ENSG00000127152,TFD44DC7FAFEEE399F
TF3488F0DCB673A32F,lambert,CTIP2,BCL11B,1,ENSG00000127152,TFD44DC7FAFEEE399F
TFD6B5495D724B22AE,lambert,IDDFSTA,BCL11B,1,ENSG00000127152,TFD44DC7FAFEEE399F
TF8AD80AA3A3D2A860,lambert,IMD49,BCL11B,1,ENSG00000127152,TFD44DC7FAFEEE399F
TF9B4C6AEEBD37E94D,lambert,RIT1,BCL11B,1,ENSG00000127152,TFD44DC7FAFEEE399F
TF4E359BE30589D267,lambert,ZNF856B,BCL11B,1,ENSG00000127152,TFD44DC7FAFEEE399F
TFBBBA12EB6189ECE6,lambert,hRIT1-alpha,BCL11B,1,ENSG00000127152,TFD44DC7FAFEEE399F
TFA2BE078899C686C3,lambert,BCL6,BCL6,1,ENSG00000113916,TFA2BE078899C686C3
TF8266F925D3CC62E8,lambert,BCL6 transcription repressor,BCL6,1,ENSG00000113916,TFA2BE078899C686C3
TF098D73A75A594D1E,lambert,BCL5,BCL6,1,ENSG00000113916,TFA2BE078899C686C3
TF25844DE368876456,lambert,BCL6A,BCL6,1,ENSG00000113916,TFA2BE078899C686C3
TFA189E96DE29192EF,lambert,LAZ3,BCL6,1,ENSG00000113916,TFA2BE078899C686C3
TF61C50E108B7926C3,lambert,ZBTB27,BCL6,1,ENSG00000113916,TFA2BE078899C686C3
TF4A6237BB08A2CC50,lambert,ZNF51,BCL6,1,ENSG00000113916,TFA2BE078899C686C3
TF902ABAAD10DE1D59,lambert,BCL6B,BCL6B,1,ENSG00000161940,TF902ABAAD10DE1D59
TFB3C7B582D42379B8,lambert,BCL6B transcription repressor,BCL6B,1,ENSG00000161940,TF902ABAAD10DE1D59
TFAC7F88DC42F6815B,lambert,BAZF,BCL6B,1,ENSG00000161940,TF902ABAAD10DE1D59
TF2E01481A4DFF8902,lambert,ZBTB28,BCL6B,1,ENSG00000161940,TF902ABAAD10DE1D59
TF9D44D93A4210555E,lambert,ZNF62,BCL6B,1,ENSG00000161940,TF902ABAAD10DE1D59
TF77A25E946410514A,lambert,BHLHA15,BHLHA15,1,ENSG00000180535,TF77A25E946410514A
TFB87AF4711CDE9E96,lambert,basic helix-loop-helix family member a15,BHLHA15,1,ENSG00000180535,TF77A25E946410514A
TF763FD7CC32E7A0F9,lambert,BHLHB8,BHLHA15,1,ENSG00000180535,TF77A25E946410514A
TF77898CF4E52625DE,lambert,MIST1,BHLHA15,1,ENSG00000180535,TF77A25E946410514A
TF4400493E322D0EC5,lambert,BHLHA9,BHLHA9,1,ENSG00000205899,TF4400493E322D0EC5
TF833CE9CC81E3BCA1,lambert,basic helix-loop-helix family member a9,BHLHA9,1,ENSG00000205899,TF4400493E322D0EC5
TF104C28B9E4FF73F2,lambert,BHLHF42,BHLHA9,1,ENSG00000205899,TF4400493E322D0EC5
TFFC43A15083CA6971,lambert,CCSPD,BHLHA9,1,ENSG00000205899,TF4400493E322D0EC5
TFD1E8D25AC9B4AAC4,lambert,BHLHE22,BHLHE22,1,ENSG00000180828,TFD1E8D25AC9B4AAC4
TFFF22230DE7967C93,lambert,basic helix-loop-helix family member e22,BHLHE22,1,ENSG00000180828,TFD1E8D25AC9B4AAC4
TF9C179FB8099026B5,lambert,BHLHB5,BHLHE22,1,ENSG00000180828,TFD1E8D25AC9B4AAC4
TFD8BB5CD234C22C73,lambert,Beta3,BHLHE22,1,ENSG00000180828,TFD1E8D25AC9B4AAC4
TF5B42021E1F3375C4,lambert,Beta3a,BHLHE22,1,ENSG00000180828,TFD1E8D25AC9B4AAC4
TFC3D14F40732F9318,lambert,CAGL85,BHLHE22,1,ENSG00000180828,TFD1E8D25AC9B4AAC4
TF0F9CC51541A268ED,lambert,TNRC20,BHLHE22,1,ENSG00000180828,TFD1E8D25AC9B4AAC4
TF35166D736D09B361,lambert,BHLHE23,BHLHE23,1,ENSG00000125533,TF35166D736D09B361
TF0C9B5782DE854FB2,lambert,basic helix-loop-helix family member e23,BHLHE23,1,ENSG00000125533,TF35166D736D09B361
TF3E1713B9C4B26F14,lambert,BETA4,BHLHE23,1,ENSG00000125533,TF35166D736D09B361
TF521B3344570C20F9,lambert,BHLHB4,BHLHE23,1,ENSG00000125533,TF35166D736D09B361
TFFAED938A84812BD1,lambert,Beta3b,BHLHE23,1,ENSG00000125533,TF35166D736D09B361
TF6662C5FE38510648,lambert,bA305P22.3,BHLHE23,1,ENSG00000125533,TF35166D736D09B361
TFA875DAADA906D020,lambert,BHLHE40,BHLHE40,1,ENSG00000134107,TFA875DAADA906D020
TF1C086C9696E6C7ED,lambert,basic helix-loop-helix family member e40,BHLHE40,1,ENSG00000134107,TFA875DAADA906D020
TF05DA118FF70D3373,lambert,BHLHB2,BHLHE40,1,ENSG00000134107,TFA875DAADA906D020
TF4153864576F4E270,lambert,Clast5,BHLHE40,1,ENSG00000134107,TFA875DAADA906D020
TF85F816808FB6A3B4,lambert,DEC1,BHLHE40,1,ENSG00000134107,TFA875DAADA906D020
TFFF55206F3E833661,lambert,HLHB2,BHLHE40,1,ENSG00000134107,TFA875DAADA906D020
TFBA7A8C737C76E96C,lambert,SHARP-2,BHLHE40,1,ENSG00000134107,TFA875DAADA906D020
TF0F436DDE139F4768,lambert,SHARP2,BHLHE40,1,ENSG00000134107,TFA875DAADA906D020
TF929E31022B18A3C1,lambert,STRA13,BHLHE40,1,ENSG00000134107,TFA875DAADA906D020
TF420067DBE8EB14E2,lambert,Stra14,BHLHE40,1,ENSG00000134107,TFA875DAADA906D020
TF3DC9849027A9D01C,lambert,BHLHE41,BHLHE41,1,ENSG00000123095,TF3DC9849027A9D01C
TFE32A98AB24BCF21D,lambert,basic helix-loop-helix family member e41,BHLHE41,1,ENSG00000123095,TF3DC9849027A9D01C
TFB35A4A3433AF7934,lambert,BHLHB3,BHLHE41,1,ENSG00000123095,TF3DC9849027A9D01C
TF8209976CA1A6932E,lambert,DEC2,BHLHE41,1,ENSG00000123095,TF3DC9849027A9D01C
TF6B192B4F46DF83FE,lambert,SHARP1,BHLHE41,1,ENSG00000123095,TF3DC9849027A9D01C
TF0CC1DB4B9382695F,lambert,hDEC2,BHLHE41,1,ENSG00000123095,TF3DC9849027A9D01C
TF7C2C460359FDDF00,lambert,BNC1,BNC1,1,ENSG00000169594,TF7C2C460359FDDF00
TF55AB98CAD4B8D619,lambert,basonuclin 1,BNC1,1,ENSG00000169594,TF7C2C460359FDDF00
TF12AECB4331A3BD73,lambert,BNC,BNC1,1,ENSG00000169594,TF7C2C460359FDDF00
TF2FD3646A7E11EEB0,lambert,BSN1,BNC1,1,ENSG00000169594,TF7C2C460359FDDF00
TF115D10C9EF8663BA,lambert,HsT19447,BNC1,1,ENSG00000169594,TF7C2C460359FDDF00
TFB3C316C526EF31D1,lambert,BNC2,BNC2,1,ENSG00000173068,TFB3C316C526EF31D1
TFB530739ADDD95EFE,lambert,basonuclin 2,BNC2,1,ENSG00000173068,TFB3C316C526EF31D1
TFF1F1FB364BDD7B24,lambert,BSN2,BNC2,1,ENSG00000173068,TFB3C316C526EF31D1
TF22975FD3FF2F5177,lambert,BORCS8-MEF2B,BORCS8-MEF2B,1,ENSG00000064489,TF22975FD3FF2F5177
TF986C5ADF72890AEC,lambert,BORCS8-MEF2B readthrough,BORCS8-MEF2B,1,ENSG00000064489,TF22975FD3FF2F5177
TF5CC5AA0CCCA75CB7,lambert,LOC729991-MEF2B,BORCS8-MEF2B,1,ENSG00000064489,TF22975FD3FF2F5177
TF87F458B28C2FC4F1,lambert,MEF2B,BORCS8-MEF2B,1,ENSG00000064489,TF22975FD3FF2F5177
TF0B65A29C9AED0E67,lambert,MEF2BNB-MEF2B,BORCS8-MEF2B,1,ENSG00000064489,TF22975FD3FF2F5177
TF7DA3DF2A9E99A24B,lambert,RSRFR2,BORCS8-MEF2B,1,ENSG00000064489,TF22975FD3FF2F5177
TF20787AF031A72C0E,lambert,BPTF,BPTF,1,ENSG00000171634,TF20787AF031A72C0E
TF8F7158B3A38010DF,lambert,bromodomain PHD finger transcription factor,BPTF,1,ENSG00000171634,TF20787AF031A72C0E
TF02663D76740025CA,lambert,FAC1,BPTF,1,ENSG00000171634,TF20787AF031A72C0E
TF897D8266C4166FC8,lambert,FALZ,BPTF,1,ENSG00000171634,TF20787AF031A72C0E
TF0CAF93DC90C8E7D3,lambert,NEDDFL,BPTF,1,ENSG00000171634,TF20787AF031A72C0E
TFA1668C2CAE2FB6CD,lambert,NURF301,BPTF,1,ENSG00000171634,TF20787AF031A72C0E
TFE07DE8CB5B0CE22A,lambert,BRF2,BRF2,1,ENSG00000104221,TFE07DE8CB5B0CE22A
TFB84C3A9E6C572DC7,lambert,BRF2 RNA polymerase III transcription initiation factor subunit,BRF2,1,ENSG00000104221,TFE07DE8CB5B0CE22A
TFD9E537384671B659,lambert,BRFU,BRF2,1,ENSG00000104221,TFE07DE8CB5B0CE22A
TFF97B722FF54F4E6E,lambert,TFIIIB50,BRF2,1,ENSG00000104221,TFE07DE8CB5B0CE22A
TF88A9189A3749472E,lambert,BSX,BSX,1,ENSG00000188909,TF88A9189A3749472E
TF0BBDD6843051684F,lambert,brain specific homeobox,BSX,1,ENSG00000188909,TF88A9189A3749472E
TF1105410D83A70292,lambert,BSX1,BSX,1,ENSG00000188909,TF88A9189A3749472E
TF7D41EFCE777AB6DD,lambert,C11orf95,C11orf95,1,ENSG00000188070,TF7D41EFCE777AB6DD
TFFC3F59E252561423,lambert,chromosome 11 open reading frame 95,C11orf95,1,ENSG00000188070,TF7D41EFCE777AB6DD
TF24A859617E4C9D8A,lambert,CAMTA1,CAMTA1,1,ENSG00000171735,TF24A859617E4C9D8A
TFBCF6DFD6E9BD7731,lambert,calmodulin binding transcription activator 1,CAMTA1,1,ENSG00000171735,TF24A859617E4C9D8A
TFA0D4ADA63CCA374A,lambert,CANPMR,CAMTA1,1,ENSG00000171735,TF24A859617E4C9D8A
TFABD74FD893082F8C,lambert,CAMTA2,CAMTA2,1,ENSG00000108509,TFABD74FD893082F8C
TF6FE8BCA9E10D048A,lambert,calmodulin binding transcription activator 2,CAMTA2,1,ENSG00000108509,TFABD74FD893082F8C
TF794298AB673A042E,lambert,CARF,CARF,1,ENSG00000138380,TF794298AB673A042E
TFF47E924C45E4AADB,lambert,calcium responsive transcription factor,CARF,1,ENSG00000138380,TF794298AB673A042E
TFF096F23CA2036E18,lambert,ALS2CR8,CARF,1,ENSG00000138380,TF794298AB673A042E
TFDE86A6119EEA1C0E,lambert,NYD-SP24,CARF,1,ENSG00000138380,TF794298AB673A042E
TFF729FF2639A4A286,lambert,CASZ1,CASZ1,1,ENSG00000130940,TFF729FF2639A4A286
TFACCA1B79A6D4B957,lambert,castor zinc finger 1,CASZ1,1,ENSG00000130940,TFF729FF2639A4A286
TF000A792602F8DD3E,lambert,CAS11,CASZ1,1,ENSG00000130940,TFF729FF2639A4A286
TF4E081C91B60451F1,lambert,CST,CASZ1,1,ENSG00000130940,TFF729FF2639A4A286
TFD368DFFD76343EDB,lambert,SRG,CASZ1,1,ENSG00000130940,TFF729FF2639A4A286
TFE48F33FCED2BAED0,lambert,ZNF693,CASZ1,1,ENSG00000130940,TFF729FF2639A4A286
TF5C0936D4C414C1F7,lambert,dJ734G22.1,CASZ1,1,ENSG00000130940,TFF729FF2639A4A286
TFB9F2A06869663070,lambert,CBLL2,CBLL2,1,ENSG00000175809,TFB9F2A06869663070
TFFBE74122A718002F,lambert,Cbl proto-oncogene like 2,CBLL2,1,ENSG00000175809,TFB9F2A06869663070
TF6A0ADC008F5EC69C,lambert,CT138,CBLL2,1,ENSG00000175809,TFB9F2A06869663070
TFEC0D469D9C4332DF,lambert,HAKAIL,CBLL2,1,ENSG00000175809,TFB9F2A06869663070
TF140D62FDA2931C65,lambert,ZNF645,CBLL2,1,ENSG00000175809,TFB9F2A06869663070
TF8248C691C1CD7E0F,lambert,CBX2,CBX2,1,ENSG00000173894,TF8248C691C1CD7E0F
TF322D1187F65C4BDE,lambert,chromobox 2,CBX2,1,ENSG00000173894,TF8248C691C1CD7E0F
TF4E4C37EEF214AE5B,lambert,CDCA6,CBX2,1,ENSG00000173894,TF8248C691C1CD7E0F
TFBD62DDCE1D4253F1,lambert,M33,CBX2,1,ENSG00000173894,TF8248C691C1CD7E0F
TF01C14AF00C887478,lambert,SRXY5,CBX2,1,ENSG00000173894,TF8248C691C1CD7E0F
TFE9D534B2059E3923,lambert,CC2D1A,CC2D1A,1,ENSG00000132024,TFE9D534B2059E3923
TFF8202443A820EF4B,lambert,coiled-coil and C2 domain containing 1A,CC2D1A,1,ENSG00000132024,TFE9D534B2059E3923
TF9A9932889C676FA7,lambert,FREUD-1,CC2D1A,1,ENSG00000132024,TFE9D534B2059E3923
TF613513D0570CF90A,lambert,Freud-1/Aki1,CC2D1A,1,ENSG00000132024,TFE9D534B2059E3923
TFAE46AFD8C709E75D,lambert,MRT3,CC2D1A,1,ENSG00000132024,TFE9D534B2059E3923
TF3E3BD018365A3208,lambert,CCDC169-SOHLH2,CCDC169-SOHLH2,1,ENSG00000250709,TF3E3BD018365A3208
TFD1D044A2AFF1F74B,lambert,CCDC169-SOHLH2 readthrough,CCDC169-SOHLH2,1,ENSG00000250709,TF3E3BD018365A3208
TF13B75B8F61424C5B,lambert,C13orf38-SOHLH2,CCDC169-SOHLH2,1,ENSG00000250709,TF3E3BD018365A3208
TFC1F1F0467592FAA2,lambert,SOHLH2,CCDC169-SOHLH2,1,ENSG00000250709,TF3E3BD018365A3208
TF09DF63D5E4431083,lambert,TEB1,CCDC169-SOHLH2,1,ENSG00000250709,TF3E3BD018365A3208
TF3761F5313E701FB5,lambert,CCDC17,CCDC17,1,ENSG00000159588,TF3761F5313E701FB5
TF82A2A78A25FC9472,lambert,coiled-coil domain containing 17,CCDC17,1,ENSG00000159588,TF3761F5313E701FB5
TF3AA8FE949770FF35,lambert,CDC5L,CDC5L,1,ENSG00000096401,TF3AA8FE949770FF35
TF7F7968A4FA1E2ADE,lambert,cell division cycle 5 like,CDC5L,1,ENSG00000096401,TF3AA8FE949770FF35
TF451D5D33574BDC5A,lambert,CDC5,CDC5L,1,ENSG00000096401,TF3AA8FE949770FF35
TF853495A9F75B1541,lambert,CDC5-LIKE,CDC5L,1,ENSG00000096401,TF3AA8FE949770FF35
TF2E6C2DBC4908018A,lambert,CEF1,CDC5L,1,ENSG00000096401,TF3AA8FE949770FF35
TF1DE509D880ACF074,lambert,PCDC5RP,CDC5L,1,ENSG00000096401,TF3AA8FE949770FF35
TFECEB56EE9552B9A7,lambert,dJ319D22.1,CDC5L,1,ENSG00000096401,TF3AA8FE949770FF35
TFB6A1EF7027E2A9A9,lambert,CDX1,CDX1,1,ENSG00000113722,TFB6A1EF7027E2A9A9
TFDC6D2A6D22E84340,lambert,caudal type homeobox 1,CDX1,1,ENSG00000113722,TFB6A1EF7027E2A9A9
TFDDAAC4372CF7F6F3,lambert,CDX2,CDX2,1,ENSG00000165556,TFDDAAC4372CF7F6F3
TFF7BC9059C28AE38E,lambert,caudal type homeobox 2,CDX2,1,ENSG00000165556,TFDDAAC4372CF7F6F3
TF003747008FFA944E,lambert,CDX-3,CDX2,1,ENSG00000165556,TFDDAAC4372CF7F6F3
TF1257F936CA29E510,lambert,CDX2/AS,CDX2,1,ENSG00000165556,TFDDAAC4372CF7F6F3
TFC3E96C9DE300183B,lambert,CDX3,CDX2,1,ENSG00000165556,TFDDAAC4372CF7F6F3
TF53A3A253D57CF279,lambert,CDX4,CDX4,1,ENSG00000131264,TF53A3A253D57CF279
TF0D0175B89CAB406A,lambert,caudal type homeobox 4,CDX4,1,ENSG00000131264,TF53A3A253D57CF279
TFB8C6EF37D7FE7F6D,lambert,CEBPA,CEBPA,1,ENSG00000245848,TFB8C6EF37D7FE7F6D
TFEC315FAAECF1AC58,lambert,CCAAT enhancer binding protein alpha,CEBPA,1,ENSG00000245848,TFB8C6EF37D7FE7F6D
TF8AE7DAC052AF8B60,lambert,C/EBP-alpha,CEBPA,1,ENSG00000245848,TFB8C6EF37D7FE7F6D
TFF27E0DCB98485F69,lambert,CEBP,CEBPA,1,ENSG00000245848,TFB8C6EF37D7FE7F6D
TFFC9380AA1E6C9EE7,lambert,CEBPB,CEBPB,1,ENSG00000172216,TFFC9380AA1E6C9EE7
TF112C53C9ED1908E9,lambert,CCAAT enhancer binding protein beta,CEBPB,1,ENSG00000172216,TFFC9380AA1E6C9EE7
TF2D447239B447AC08,lambert,C/EBP-beta,CEBPB,1,ENSG00000172216,TFFC9380AA1E6C9EE7
TFAD31C5945ED33E11,lambert,IL6DBP,CEBPB,1,ENSG00000172216,TFFC9380AA1E6C9EE7
TF139D37BEC41723E2,lambert,NF-IL6,CEBPB,1,ENSG00000172216,TFFC9380AA1E6C9EE7
TF135EA73D6295A284,lambert,TCF5,CEBPB,1,ENSG00000172216,TFFC9380AA1E6C9EE7
TF3DDAC8C21F560A53,lambert,CEBPD,CEBPD,1,ENSG00000221869,TF3DDAC8C21F560A53
TFA0975F40988072AE,lambert,CCAAT enhancer binding protein delta,CEBPD,1,ENSG00000221869,TF3DDAC8C21F560A53
TF4F2BFF7F4F3987C1,lambert,C/EBP-delta,CEBPD,1,ENSG00000221869,TF3DDAC8C21F560A53
TFDE7CB9FD7758C6D0,lambert,CELF,CEBPD,1,ENSG00000221869,TF3DDAC8C21F560A53
TFFEAA46BCDC5E6101,lambert,CRP3,CEBPD,1,ENSG00000221869,TF3DDAC8C21F560A53
TFE8132A0A2AC34B1B,lambert,NF-IL6-beta,CEBPD,1,ENSG00000221869,TF3DDAC8C21F560A53
TF5B121E105AA5009F,lambert,CEBPE,CEBPE,1,ENSG00000092067,TF5B121E105AA5009F
TF5E1B497BECE5C4D0,lambert,CCAAT enhancer binding protein epsilon,CEBPE,1,ENSG00000092067,TF5B121E105AA5009F
TFDEB2FA2DFE3A606A,lambert,C/EBP-epsilon,CEBPE,1,ENSG00000092067,TF5B121E105AA5009F
TF5A08F163FB73983F,lambert,CRP1,CEBPE,1,ENSG00000092067,TF5B121E105AA5009F
TFF294A3F74CB46E55,lambert,CEBPG,CEBPG,1,ENSG00000153879,TFF294A3F74CB46E55
TF46C6F9028406D73E,lambert,CCAAT enhancer binding protein gamma,CEBPG,1,ENSG00000153879,TFF294A3F74CB46E55
TF4D2E6FAE1B7F2235,lambert,GPE1BP,CEBPG,1,ENSG00000153879,TFF294A3F74CB46E55
TFA98123ADCCD0D35B,lambert,IG/EBP-1,CEBPG,1,ENSG00000153879,TFF294A3F74CB46E55
TF34B3611ED09D1010,lambert,CEBPZ,CEBPZ,1,ENSG00000115816,TF34B3611ED09D1010
TFFFE0059AE406FABB,lambert,CCAAT enhancer binding protein zeta,CEBPZ,1,ENSG00000115816,TF34B3611ED09D1010
TF60D6C1F2CA77FAA1,lambert,CBF,CEBPZ,1,ENSG00000115816,TF34B3611ED09D1010
TF5CC1C2ECCBA3A98E,lambert,CBF2,CEBPZ,1,ENSG00000115816,TF34B3611ED09D1010
TFD93D6DC91C3E5926,lambert,HSP-CBF,CEBPZ,1,ENSG00000115816,TF34B3611ED09D1010
TFB39C73DAB2304F65,lambert,NOC1,CEBPZ,1,ENSG00000115816,TF34B3611ED09D1010
TF1CFFF57FB95D8A73,lambert,CENPA,CENPA,1,ENSG00000115163,TF1CFFF57FB95D8A73
TFCF022DAE7B8340D3,lambert,centromere protein A,CENPA,1,ENSG00000115163,TF1CFFF57FB95D8A73
TFFCD3127989FA305F,lambert,CENP-A,CENPA,1,ENSG00000115163,TF1CFFF57FB95D8A73
TFBAA89125E02F293A,lambert,CenH3,CENPA,1,ENSG00000115163,TF1CFFF57FB95D8A73
TFE85F06D64E821E5A,lambert,CENPB,CENPB,1,ENSG00000125817,TFE85F06D64E821E5A
TFD46BEED1C0114213,lambert,centromere protein B,CENPB,1,ENSG00000125817,TFE85F06D64E821E5A
TF1C41BFD7AB568FEF,lambert,CENPBD1,CENPBD1,1,ENSG00000177946,TF1C41BFD7AB568FEF
